support,confidence,lift,LHS,RHS
0.16844919786096257,0.9692307692307692,1.9594178794178796,"BMI Category=Overweight, Sleep Disorder=Sleep Apnea",Gender=Female
0.37967914438502676,0.953020134228188,1.9584040120952875,SleepDuration_bin=Normal,Quality_bin=Medium
0.37967914438502676,0.7802197802197802,1.9584040120952872,Quality_bin=Medium,SleepDuration_bin=Normal
0.3770053475935829,0.9527027027027026,1.9577517077517077,"BP_bin=High, SleepDuration_bin=Normal",Quality_bin=Medium
0.1657754010695187,0.8157894736842105,1.9558029689608636,"BP_bin=High, Sleep Disorder=Insomnia",Activity_bin=Moderate
0.3770053475935829,0.7790055248618785,1.9553561496533058,"BP_bin=High, Quality_bin=Medium",SleepDuration_bin=Normal
0.19786096256684493,0.9367088607594937,1.9462728551336146,"Activity_bin=Moderate, BMI Category=Normal",Quality_bin=Good
0.18983957219251338,0.9466666666666668,1.9453479853479856,"Gender=Female, SleepDuration_bin=Normal",Quality_bin=Medium
0.08823529411764706,0.717391304347826,1.944234404536862,"Age_bin=Young, SleepDuration_bin=Long",Activity_bin=High
0.09090909090909091,0.9444444444444445,1.940781440781441,Steps_bin=High,Quality_bin=Medium
0.09090909090909091,0.9444444444444445,1.940781440781441,"HR_bin=Normal, Steps_bin=High",Quality_bin=Medium
0.1711229946524064,0.9411764705882352,1.9340659340659339,"Sleep Disorder=Insomnia, SleepDuration_bin=Normal",Quality_bin=Medium
0.0855614973262032,0.9411764705882352,1.9340659340659339,"Gender=Female, Steps_bin=High",Quality_bin=Medium
0.0855614973262032,0.9411764705882352,1.9340659340659339,"Activity_bin=High, Steps_bin=High",Quality_bin=Medium
0.08823529411764706,0.8048780487804879,1.929643527204503,"Gender=Male, Sleep Disorder=Insomnia",Activity_bin=Moderate
0.20855614973262032,0.975,1.9293650793650792,"Age_bin=Young, HR_bin=Normal",Gender=Male
0.28609625668449196,0.9385964912280701,1.9287642182379023,"SleepDuration_bin=Normal, Stress_bin=High",Quality_bin=Medium
0.18716577540106952,0.9722222222222222,1.9238683127572016,"Age_bin=Young, Quality_bin=Medium",Gender=Male
0.19518716577540107,0.9358974358974359,1.9232178078331925,"BMI Category=Overweight, Stress_bin=High",Quality_bin=Medium
0.10427807486631016,0.951219512195122,1.9230059327620306,BP_bin=Normal,Gender=Female
0.10427807486631016,0.951219512195122,1.9230059327620306,"BMI Category=Normal, BP_bin=Normal",Gender=Female
0.10427807486631016,0.951219512195122,1.9230059327620306,"BP_bin=Normal, HR_bin=Normal",Gender=Female
0.17647058823529413,0.9705882352941176,1.9206349206349205,"BMI Category=Normal, Quality_bin=Medium",Gender=Male
0.0855614973262032,0.9696969696969696,1.9188712522045852,"Activity_bin=High, Age_bin=Young",Gender=Male
0.09893048128342247,0.9487179487179488,1.9179487179487182,"BP_bin=Normal, Sleep Disorder=None",Gender=Female
0.09893048128342247,0.9487179487179488,1.9179487179487182,"BP_bin=Normal, Steps_bin=Medium",Gender=Female
0.1925133689839572,0.923076923076923,1.9179487179487178,"BMI Category=Normal, Gender=Female",Quality_bin=Good
0.24598930481283424,0.9484536082474228,1.917414321538033,"Steps_bin=Medium, Stress_bin=Low",Gender=Female
0.1657754010695187,0.96875,1.9169973544973544,"Quality_bin=Good, Stress_bin=Medium",Gender=Male
0.09358288770053476,0.9210526315789473,1.9137426900584795,"Sleep Disorder=Sleep Apnea, SleepDuration_bin=Long",Quality_bin=Good
0.09358288770053476,0.9210526315789473,1.9137426900584795,"Activity_bin=High, Age_bin=Old",Quality_bin=Good
0.09090909090909091,0.9444444444444445,1.9093093093093096,Steps_bin=High,Gender=Female
0.09090909090909091,0.9444444444444445,1.9093093093093096,"Activity_bin=Moderate, BP_bin=Normal",Gender=Female
0.09090909090909091,0.9444444444444445,1.9093093093093096,"HR_bin=Normal, Steps_bin=High",Gender=Female
0.27807486631016043,0.611764705882353,1.9066666666666667,"HR_bin=Normal, Quality_bin=Medium",Stress_bin=High
0.10160427807486631,0.926829268292683,1.9045832216563925,"Age_bin=Young, Stress_bin=Medium",Quality_bin=Medium
0.0855614973262032,0.9411764705882352,1.9027027027027026,"Quality_bin=Medium, Steps_bin=High",Gender=Female
0.0855614973262032,0.9411764705882352,1.9027027027027026,"Steps_bin=High, Stress_bin=High",Gender=Female
0.0855614973262032,0.9411764705882352,1.9027027027027026,"BP_bin=High, Steps_bin=High",Gender=Female
0.2647058823529412,0.9611650485436893,1.9019879796578825,"SleepDuration_bin=Long, Stress_bin=Medium",Gender=Male
0.10427807486631016,0.609375,1.89921875,"BMI Category=Overweight, Sleep Disorder=Insomnia",Stress_bin=High
0.08288770053475936,0.9393939393939393,1.899099099099099,"Sleep Disorder=Sleep Apnea, Stress_bin=Low",Gender=Female
0.08288770053475936,0.9393939393939393,1.899099099099099,"SleepDuration_bin=Normal, Steps_bin=High",Gender=Female
0.19786096256684493,0.9135802469135803,1.8982167352537724,"Activity_bin=Moderate, SleepDuration_bin=Long",Quality_bin=Good
0.25133689839572193,0.9591836734693878,1.898067163373286,"BMI Category=Normal, Stress_bin=Medium",Gender=Male
0.08288770053475936,0.7560975609756098,1.8978556228515306,"Age_bin=Young, Steps_bin=Low",SleepDuration_bin=Normal
0.11229946524064172,0.9130434782608695,1.8971014492753624,"SleepDuration_bin=Long, Steps_bin=Low",Quality_bin=Good
0.16042780748663102,0.9230769230769231,1.89687235841082,"Sleep Disorder=Insomnia, Steps_bin=Medium",Quality_bin=Medium
0.15775401069518716,0.9365079365079364,1.893264693264693,"Activity_bin=High, Sleep Disorder=Sleep Apnea",Gender=Female
0.11764705882352941,0.9565217391304347,1.8927996319300664,"Age_bin=Young, SleepDuration_bin=Long",Gender=Male
0.06149732620320856,0.92,1.8905494505494507,"Sleep Disorder=Insomnia, Stress_bin=Low",Quality_bin=Medium
0.08021390374331551,0.9090909090909091,1.8888888888888888,"Age_bin=Old, Sleep Disorder=Sleep Apnea",Quality_bin=Good
0.18181818181818182,0.9189189189189189,1.8883278883278882,"Gender=Male, Stress_bin=High",Quality_bin=Medium
0.28342245989304815,0.7464788732394366,1.8863722877807383,"Quality_bin=Medium, SleepDuration_bin=Normal",BMI Category=Overweight
0.0855614973262032,0.6956521739130435,1.8853182104599875,"Gender=Female, Stress_bin=High",Activity_bin=High
0.10427807486631016,0.951219512195122,1.8823073945025166,"Age_bin=Young, Stress_bin=Medium",Gender=Male
0.20320855614973263,0.9500000000000001,1.87989417989418,"Age_bin=Young, Sleep Disorder=None",Gender=Male
0.0855614973262032,0.9142857142857143,1.8788069073783358,"Sleep Disorder=Sleep Apnea, SleepDuration_bin=Normal",Quality_bin=Medium
0.09893048128342247,0.9487179487179488,1.877357210690544,"Quality_bin=Medium, SleepDuration_bin=Long",Gender=Male
0.2700534759358289,0.7426470588235294,1.876689189189189,"HR_bin=Normal, SleepDuration_bin=Normal",BMI Category=Overweight
0.10160427807486631,0.926829268292683,1.873698088332235,"Activity_bin=High, Stress_bin=Low",Gender=Female
0.03208556149732621,0.6000000000000001,1.8700000000000003,"HR_bin=Elevated, Steps_bin=Low",Stress_bin=High
0.09090909090909091,0.9444444444444445,1.8689006466784246,"Sleep Disorder=None, Stress_bin=High",Gender=Male
0.09090909090909091,0.9444444444444445,1.8689006466784246,"Activity_bin=Low, Quality_bin=Medium",Gender=Male
0.16042780748663102,0.9230769230769231,1.8661122661122662,"Age_bin=Middle, Stress_bin=Low",Gender=Female
0.10427807486631016,0.9069767441860465,1.8637873754152823,"Age_bin=Young, SleepDuration_bin=Normal",Quality_bin=Medium
0.3422459893048128,0.9208633093525179,1.8616371767450903,"HR_bin=Normal, Stress_bin=Low",Gender=Female
0.2914438502673797,0.7364864864864864,1.8611212563915263,"BP_bin=High, SleepDuration_bin=Normal",BMI Category=Overweight
0.10160427807486631,0.9047619047619048,1.8592360020931449,"BMI Category=Overweight, Gender=Male",Quality_bin=Medium
0.08823529411764706,0.9166666666666667,1.8531531531531533,"BMI Category=Overweight, SleepDuration_bin=Long",Gender=Female
0.2887700534759358,0.8999999999999999,1.8494505494505493,Stress_bin=High,Quality_bin=Medium
0.2914438502673797,0.7364864864864864,1.8486305097043352,BMI Category=Overweight,SleepDuration_bin=Normal
0.2914438502673797,0.7364864864864864,1.8486305097043352,"BMI Category=Overweight, BP_bin=High",SleepDuration_bin=Normal
0.2914438502673797,0.7315436241610739,1.8486305097043352,SleepDuration_bin=Normal,BMI Category=Overweight
0.0855614973262032,0.9142857142857143,1.8483397683397684,"Sleep Disorder=Sleep Apnea, SleepDuration_bin=Normal",Gender=Female
0.28609625668449196,0.8991596638655461,1.8477237048665618,"BP_bin=High, Stress_bin=High",Quality_bin=Medium
0.2620320855614973,0.9333333333333332,1.8469135802469132,"HR_bin=Normal, Stress_bin=Medium",Gender=Male
0.1657754010695187,0.8985507246376812,1.8464723682114985,"HR_bin=Normal, Sleep Disorder=Insomnia",Quality_bin=Medium
0.09358288770053476,0.8974358974358975,1.844181459566075,"BMI Category=Normal, SleepDuration_bin=Normal",Quality_bin=Medium
0.06684491978609626,0.6944444444444445,1.8420015760441295,"Gender=Female, Sleep Disorder=Insomnia",Stress_bin=Low
0.09090909090909091,0.8947368421052632,1.838635049161365,"BMI Category=Normal, Stress_bin=High",Quality_bin=Medium
0.16042780748663102,0.9090909090909091,1.837837837837838,"HR_bin=Normal, Sleep Disorder=Sleep Apnea",Gender=Female
0.17379679144385027,0.9285714285714286,1.837490551776266,"Activity_bin=High, BMI Category=Normal",Gender=Male
0.2700534759358289,0.7318840579710146,1.837078105242681,"BMI Category=Overweight, HR_bin=Normal",SleepDuration_bin=Normal
0.24331550802139038,0.883495145631068,1.8357065803667747,"Age_bin=Middle, Sleep Disorder=None",Quality_bin=Good
0.3422459893048128,0.6918918918918919,1.8352309756565077,Gender=Female,Stress_bin=Low
0.3422459893048128,0.9078014184397163,1.8352309756565075,Stress_bin=Low,Gender=Female
0.3315508021390374,0.7654320987654321,1.835074390629946,"Age_bin=Middle, Steps_bin=Medium",Activity_bin=Moderate
0.28342245989304815,0.726027397260274,1.8346908552388004,"BP_bin=High, Gender=Female",BMI Category=Overweight
0.20320855614973263,0.926829268292683,1.8340431023357853,"Age_bin=Young, BMI Category=Normal",Gender=Male
0.15508021390374332,0.8923076923076924,1.833643279797126,"Age_bin=Middle, Sleep Disorder=Insomnia",Quality_bin=Medium
0.06684491978609626,1.0,1.8333333333333335,"SleepDuration_bin=Normal, Stress_bin=Low",Age_bin=Middle
0.06684491978609626,1.0,1.8333333333333335,"Quality_bin=Medium, Stress_bin=Low",Age_bin=Middle
0.0855614973262032,0.8888888888888888,1.8266178266178266,"Gender=Female, Sleep Disorder=Insomnia",Quality_bin=Medium
0.1925133689839572,0.8780487804878049,1.824390243902439,"Gender=Female, Sleep Disorder=None",Quality_bin=Good
0.10427807486631016,0.8863636363636364,1.8214285714285714,"Sleep Disorder=Insomnia, Stress_bin=High",Quality_bin=Medium
0.24598930481283424,0.92,1.8205291005291004,"Sleep Disorder=None, Stress_bin=Medium",Gender=Male
0.26737967914438504,0.9174311926605505,1.8154458521430998,"BP_bin=High, Stress_bin=Medium",Gender=Male
0.2620320855614973,0.9158878504672897,1.8123918310834197,"Steps_bin=Medium, Stress_bin=Medium",Gender=Male
0.22192513368983957,0.9120879120879121,1.8048723763009475,"Age_bin=Young, BP_bin=High",Gender=Male
0.17647058823529413,0.868421052631579,1.8043859649122809,Age_bin=Old,Quality_bin=Good
0.17647058823529413,0.868421052631579,1.8043859649122809,"Age_bin=Old, Gender=Female",Quality_bin=Good
0.17647058823529413,0.868421052631579,1.8043859649122809,"Age_bin=Old, HR_bin=Normal",Quality_bin=Good
0.17379679144385027,0.663265306122449,1.7975451049985214,"BMI Category=Normal, Stress_bin=Medium",Activity_bin=High
0.0855614973262032,0.8888888888888888,1.796996996996997,"Quality_bin=Medium, Sleep Disorder=Sleep Apnea",Gender=Female
0.1711229946524064,0.8648648648648648,1.796996996996997,"Age_bin=Old, BP_bin=High",Quality_bin=Good
0.27540106951871657,0.8879310344827586,1.7950605778191984,"SleepDuration_bin=Long, Stress_bin=Low",Gender=Female
0.27540106951871657,0.8879310344827586,1.7950605778191984,"Quality_bin=Good, Stress_bin=Low",Gender=Female
0.08288770053475936,0.8857142857142857,1.7905791505791506,"Quality_bin=Good, Sleep Disorder=Sleep Apnea",Gender=Female
0.08288770053475936,0.8611111111111112,1.7891975308641976,"Sleep Disorder=Sleep Apnea, Steps_bin=Medium",Quality_bin=Good
0.10695187165775401,0.8695652173913043,1.7869087434304824,"Gender=Female, Stress_bin=High",Quality_bin=Medium
0.2727272727272727,0.9026548672566371,1.786205927798848,Stress_bin=Medium,Gender=Male
0.09893048128342247,0.902439024390244,1.7857788101690542,"Age_bin=Young, Steps_bin=Low",Gender=Male
0.16310160427807488,0.8591549295774649,1.7851330203442881,"Age_bin=Middle, Stress_bin=Medium",Quality_bin=Good
0.17647058823529413,0.868421052631579,1.7845575477154425,"BP_bin=High, Sleep Disorder=Insomnia",Quality_bin=Medium
0.09090909090909091,0.8947368421052632,1.770537454747981,"BMI Category=Normal, Stress_bin=High",Gender=Male
0.0855614973262032,0.6530612244897959,1.7698905649216208,"Quality_bin=Medium, Stress_bin=Medium",Activity_bin=High
0.24331550802139038,0.875,1.768918918918919,"BP_bin=High, Stress_bin=Low",Gender=Female
0.18716577540106952,0.875,1.768918918918919,"BMI Category=Normal, Stress_bin=Low",Gender=Female
0.09358288770053476,0.875,1.768918918918919,"Sleep Disorder=Sleep Apnea, Stress_bin=High",Gender=Female
0.22459893048128343,0.8936170212765958,1.7683215130023642,Age_bin=Young,Gender=Male
0.17647058823529413,0.8571428571428572,1.7613814756671902,Sleep Disorder=Insomnia,Quality_bin=Medium
0.06417112299465241,0.9600000000000001,1.7600000000000002,"Sleep Disorder=Insomnia, Stress_bin=Low",Age_bin=Middle
0.16844919786096257,0.8873239436619719,1.755868544600939,"Age_bin=Middle, Stress_bin=Medium",Gender=Male
0.1925133689839572,0.8674698795180723,1.7536958645392382,"Sleep Disorder=None, Stress_bin=Low",Gender=Female
0.08823529411764706,0.6470588235294119,1.7536231884057976,"Age_bin=Young, Steps_bin=Medium",Activity_bin=High
0.08288770053475936,0.8857142857142857,1.7526832955404383,"Quality_bin=Medium, Steps_bin=Low",Gender=Male
0.16310160427807488,0.9531250000000001,1.7473958333333337,"Quality_bin=Good, Stress_bin=Medium",Age_bin=Middle
0.09090909090909091,0.8500000000000001,1.746703296703297,"Activity_bin=Low, Gender=Male",Quality_bin=Medium
0.12032085561497326,0.8823529411764707,1.746031746031746,"Age_bin=Young, Steps_bin=Medium",Gender=Male
0.08288770053475936,0.8611111111111112,1.7408408408408411,"Sleep Disorder=Sleep Apnea, Steps_bin=Medium",Gender=Female
0.17914438502673796,0.8589743589743589,1.7365211365211364,Sleep Disorder=Sleep Apnea,Gender=Female
0.47593582887700536,0.835680751173709,1.7363588941053731,"HR_bin=Normal, SleepDuration_bin=Long",Quality_bin=Good
0.17647058823529413,0.8571428571428572,1.732818532818533,"BP_bin=High, Sleep Disorder=Sleep Apnea",Gender=Female
0.20855614973262032,0.6902654867256638,1.7326126982241494,"Quality_bin=Medium, Steps_bin=Medium",SleepDuration_bin=Normal
0.09090909090909091,0.9444444444444445,1.7314814814814818,"Activity_bin=Moderate, BP_bin=Normal",Age_bin=Middle
0.19786096256684493,1.0,1.7314814814814816,"Activity_bin=Moderate, Quality_bin=Good",BMI Category=Normal
0.17379679144385027,1.0,1.7314814814814816,"Activity_bin=High, Stress_bin=Medium",BMI Category=Normal
0.1711229946524064,1.0,1.7314814814814816,"Quality_bin=Good, Stress_bin=Medium",BMI Category=Normal
0.10962566844919786,1.0,1.7314814814814816,BP_bin=Normal,BMI Category=Normal
0.10962566844919786,1.0,1.7314814814814816,"BP_bin=Normal, HR_bin=Normal",BMI Category=Normal
0.10695187165775401,1.0,1.7314814814814816,"BP_bin=Normal, SleepDuration_bin=Long",BMI Category=Normal
0.10695187165775401,1.0,1.7314814814814816,"BP_bin=Normal, Quality_bin=Good",BMI Category=Normal
0.10427807486631016,1.0,1.7314814814814816,"BP_bin=Normal, Gender=Female",BMI Category=Normal
0.10427807486631016,1.0,1.7314814814814816,"BP_bin=Normal, Sleep Disorder=None",BMI Category=Normal
0.10427807486631016,1.0,1.7314814814814816,"BP_bin=Normal, Steps_bin=Medium",BMI Category=Normal
0.09893048128342247,1.0,1.7314814814814816,"BP_bin=Normal, Stress_bin=Low",BMI Category=Normal
0.0962566844919786,1.0,1.7314814814814816,"Age_bin=Middle, BP_bin=Normal",BMI Category=Normal
0.0962566844919786,1.0,1.7314814814814816,"Activity_bin=Moderate, BP_bin=Normal",BMI Category=Normal
0.08823529411764706,1.0,1.7314814814814816,"Activity_bin=High, Age_bin=Young",BMI Category=Normal
0.0855614973262032,1.0,1.7314814814814816,"Activity_bin=Low, SleepDuration_bin=Long",BMI Category=Normal
0.0855614973262032,1.0,1.7314814814814816,"Activity_bin=Low, Quality_bin=Good",BMI Category=Normal
0.0855614973262032,1.0,1.7314814814814816,"Activity_bin=Low, Stress_bin=Low",BMI Category=Normal
0.08288770053475936,1.0,1.7314814814814816,"Activity_bin=Low, Age_bin=Old",BMI Category=Normal
0.034759358288770054,1.0,1.7314814814814816,"Age_bin=Young, Quality_bin=Good",BMI Category=Normal
0.18716577540106952,0.875,1.7314814814814814,"Quality_bin=Medium, Sleep Disorder=None",Gender=Male
0.08288770053475936,0.6888888888888889,1.729157345264728,"Gender=Male, Steps_bin=Low",SleepDuration_bin=Normal
0.17379679144385027,0.6372549019607844,1.7270531400966187,"Gender=Male, Stress_bin=Medium",Activity_bin=High
0.09090909090909091,0.8717948717948718,1.7251390584723918,"BMI Category=Normal, SleepDuration_bin=Normal",Gender=Male
0.15508021390374332,0.8529411764705883,1.7243243243243245,"Activity_bin=Moderate, Stress_bin=Low",Gender=Female
0.17914438502673796,0.8375,1.7210164835164836,"Age_bin=Young, Sleep Disorder=None",Quality_bin=Medium
0.17914438502673796,0.8375,1.7210164835164836,"Age_bin=Young, HR_bin=Normal",Quality_bin=Medium
0.0962566844919786,0.8372093023255813,1.720419115767953,"Activity_bin=Low, SleepDuration_bin=Normal",Quality_bin=Medium
0.034759358288770054,0.6842105263157895,1.7174143412221832,"BMI Category=Overweight, Sleep Disorder=None",SleepDuration_bin=Normal
0.1925133689839572,0.6792452830188679,1.716471188169301,"HR_bin=Normal, Stress_bin=High",BMI Category=Overweight
0.08021390374331551,0.8333333333333334,1.7124542124542126,"Age_bin=Middle, Sleep Disorder=Sleep Apnea",Quality_bin=Medium
0.18716577540106952,0.8333333333333333,1.7124542124542124,"Age_bin=Young, Gender=Male",Quality_bin=Medium
0.17379679144385027,0.6310679611650486,1.7102856338820884,"SleepDuration_bin=Long, Stress_bin=Medium",Activity_bin=High
0.31016042780748665,0.822695035460993,1.7093774625689522,Stress_bin=Low,Quality_bin=Good
0.31016042780748665,0.6444444444444445,1.709377462568952,Quality_bin=Good,Stress_bin=Low
0.31016042780748665,0.6444444444444445,1.709377462568952,"Quality_bin=Good, SleepDuration_bin=Long",Stress_bin=Low
0.10160427807486631,0.8636363636363636,1.7089947089947088,"Activity_bin=Low, Stress_bin=High",Gender=Male
0.19518716577540107,0.6759259259259259,1.7080830830830829,"Quality_bin=Medium, Stress_bin=High",BMI Category=Overweight
0.48128342245989303,1.0,1.7077625570776256,Quality_bin=Good,SleepDuration_bin=Long
0.47593582887700536,1.0,1.7077625570776256,"HR_bin=Normal, Quality_bin=Good",SleepDuration_bin=Long
0.3850267379679144,1.0,1.7077625570776256,"BMI Category=Normal, Quality_bin=Good",SleepDuration_bin=Long
0.3716577540106952,1.0,1.7077625570776256,"Quality_bin=Good, Sleep Disorder=None",SleepDuration_bin=Long
0.3716577540106952,1.0,1.7077625570776256,"BP_bin=High, Quality_bin=Good",SleepDuration_bin=Long
0.36363636363636365,1.0,1.7077625570776256,"Quality_bin=Good, Steps_bin=Medium",SleepDuration_bin=Long
0.31016042780748665,1.0,1.7077625570776256,"Quality_bin=Good, Stress_bin=Low",SleepDuration_bin=Long
0.2807486631016043,1.0,1.7077625570776256,"Gender=Female, Quality_bin=Good",SleepDuration_bin=Long
0.2700534759358289,1.0,1.7077625570776256,"Age_bin=Middle, Quality_bin=Good",SleepDuration_bin=Long
0.26737967914438504,1.0,1.7077625570776256,"Activity_bin=High, Steps_bin=Medium",SleepDuration_bin=Long
0.21390374331550802,1.0,1.7077625570776256,"BMI Category=Normal, Stress_bin=Low",SleepDuration_bin=Long
0.20053475935828877,1.0,1.7077625570776256,"Gender=Male, Quality_bin=Good",SleepDuration_bin=Long
0.19786096256684493,1.0,1.7077625570776256,"Activity_bin=High, Quality_bin=Good",SleepDuration_bin=Long
0.19786096256684493,1.0,1.7077625570776256,"Activity_bin=Moderate, Quality_bin=Good",SleepDuration_bin=Long
0.18716577540106952,1.0,1.7077625570776256,"Activity_bin=High, BMI Category=Normal",SleepDuration_bin=Long
0.18181818181818182,1.0,1.7077625570776256,"Activity_bin=High, Gender=Male",SleepDuration_bin=Long
0.17647058823529413,1.0,1.7077625570776256,"Age_bin=Old, Quality_bin=Good",SleepDuration_bin=Long
0.17647058823529413,1.0,1.7077625570776256,"Age_bin=Old, Stress_bin=Low",SleepDuration_bin=Long
0.17379679144385027,1.0,1.7077625570776256,"Activity_bin=High, Stress_bin=Medium",SleepDuration_bin=Long
0.1711229946524064,1.0,1.7077625570776256,"Quality_bin=Good, Stress_bin=Medium",SleepDuration_bin=Long
0.11229946524064172,1.0,1.7077625570776256,"Quality_bin=Good, Steps_bin=Low",SleepDuration_bin=Long
0.11229946524064172,1.0,1.7077625570776256,"Steps_bin=Low, Stress_bin=Low",SleepDuration_bin=Long
0.10962566844919786,1.0,1.7077625570776256,"Activity_bin=High, Stress_bin=Low",SleepDuration_bin=Long
0.10695187165775401,1.0,1.7077625570776256,"BP_bin=Normal, Quality_bin=Good",SleepDuration_bin=Long
0.10427807486631016,1.0,1.7077625570776256,"BP_bin=Normal, Gender=Female",SleepDuration_bin=Long
0.09893048128342247,1.0,1.7077625570776256,"BP_bin=Normal, Stress_bin=Low",SleepDuration_bin=Long
0.0962566844919786,1.0,1.7077625570776256,"Age_bin=Old, Sleep Disorder=None",SleepDuration_bin=Long
0.09358288770053476,1.0,1.7077625570776256,"Quality_bin=Good, Sleep Disorder=Sleep Apnea",SleepDuration_bin=Long
0.09090909090909091,1.0,1.7077625570776256,"Age_bin=Old, BMI Category=Normal",SleepDuration_bin=Long
0.09090909090909091,1.0,1.7077625570776256,"BMI Category=Overweight, Quality_bin=Good",SleepDuration_bin=Long
0.08823529411764706,1.0,1.7077625570776256,"Sleep Disorder=Sleep Apnea, Stress_bin=Low",SleepDuration_bin=Long
0.08823529411764706,1.0,1.7077625570776256,"Age_bin=Old, Steps_bin=Low",SleepDuration_bin=Long
0.08823529411764706,1.0,1.7077625570776256,"Activity_bin=High, Age_bin=Young",SleepDuration_bin=Long
0.0855614973262032,1.0,1.7077625570776256,"Activity_bin=Low, Quality_bin=Good",SleepDuration_bin=Long
0.0855614973262032,1.0,1.7077625570776256,"Activity_bin=Low, Stress_bin=Low",SleepDuration_bin=Long
0.08288770053475936,1.0,1.7077625570776256,"Activity_bin=Low, Age_bin=Old",SleepDuration_bin=Long
0.034759358288770054,1.0,1.7077625570776256,"Gender=Male, Stress_bin=Low",SleepDuration_bin=Long
0.034759358288770054,1.0,1.7077625570776256,"Age_bin=Young, Quality_bin=Good",Sleep Disorder=None
0.034759358288770054,1.0,1.7077625570776256,"Age_bin=Young, Quality_bin=Good",SleepDuration_bin=Long
0.48128342245989303,0.821917808219178,1.7077625570776256,SleepDuration_bin=Long,Quality_bin=Good
0.09090909090909091,0.8292682926829269,1.704100777271509,"Gender=Male, Sleep Disorder=Insomnia",Quality_bin=Medium
0.3048128342245989,0.8201438848920863,1.7040767386091127,"HR_bin=Normal, Stress_bin=Low",Quality_bin=Good
0.09893048128342247,0.8604651162790699,1.7027193306263075,"Age_bin=Young, SleepDuration_bin=Normal",Gender=Male
0.09893048128342247,0.8604651162790699,1.7027193306263075,"Age_bin=Young, Stress_bin=High",Gender=Male
0.09893048128342247,0.8604651162790699,1.7027193306263075,"Activity_bin=Low, Age_bin=Young",Gender=Male
0.09893048128342247,0.8604651162790699,1.7027193306263075,"Activity_bin=Low, SleepDuration_bin=Normal",Gender=Male
0.0855614973262032,0.8421052631578947,1.7024182076813656,"Sleep Disorder=Sleep Apnea, SleepDuration_bin=Long",Gender=Female
0.10427807486631016,0.9285714285714285,1.7023809523809523,"BMI Category=Overweight, Gender=Male",Age_bin=Middle
0.16310160427807488,0.8591549295774649,1.700126686042179,"Activity_bin=High, Sleep Disorder=None",Gender=Male
0.10160427807486631,0.926829268292683,1.699186991869919,"Gender=Male, Sleep Disorder=Insomnia",Age_bin=Middle
0.3048128342245989,0.6404494382022472,1.6987807793449676,"HR_bin=Normal, Quality_bin=Good",Stress_bin=Low
0.08823529411764706,0.8250000000000001,1.6953296703296705,"Sleep Disorder=Sleep Apnea, Stress_bin=High",Quality_bin=Medium
0.08288770053475936,0.8157894736842105,1.695029239766082,"Age_bin=Old, Steps_bin=Medium",Quality_bin=Good
0.12032085561497326,0.9782608695652173,1.6938405797101448,"Age_bin=Young, SleepDuration_bin=Long",BMI Category=Normal
0.11229946524064172,0.823529411764706,1.6923076923076925,"Age_bin=Young, Steps_bin=Medium",Quality_bin=Medium
0.0962566844919786,0.923076923076923,1.6923076923076923,"BP_bin=Normal, Steps_bin=Medium",Age_bin=Middle
0.18716577540106952,0.813953488372093,1.6912144702842378,"Activity_bin=Moderate, Sleep Disorder=None",Quality_bin=Good
0.3850267379679144,0.8135593220338982,1.6903954802259886,"BMI Category=Normal, SleepDuration_bin=Long",Quality_bin=Good
0.25935828877005346,0.9897959183673469,1.690336408536017,"BMI Category=Normal, Stress_bin=Medium",SleepDuration_bin=Long
0.20855614973262032,0.975,1.6881944444444446,"Age_bin=Young, HR_bin=Normal",BMI Category=Normal
0.08021390374331551,0.8333333333333334,1.6846846846846848,"Age_bin=Middle, Sleep Disorder=Sleep Apnea",Gender=Female
0.09090909090909091,0.8095238095238095,1.6820105820105822,"Gender=Female, Steps_bin=Low",Quality_bin=Good
0.3609625668449198,0.9712230215827339,1.681654676258993,"Quality_bin=Good, Sleep Disorder=None",BMI Category=Normal
0.2620320855614973,0.9702970297029702,1.6800513384671798,"Age_bin=Middle, Quality_bin=Good",BMI Category=Normal
0.17379679144385027,0.6190476190476191,1.6777087646652866,"HR_bin=Normal, Stress_bin=Medium",Activity_bin=High
0.16310160427807488,0.9682539682539683,1.6765138154027044,"Sleep Disorder=None, Steps_bin=Low",BMI Category=Normal
0.08288770053475936,0.8157894736842105,1.6764025448235975,"SleepDuration_bin=Normal, Steps_bin=Low",Quality_bin=Medium
0.16042780748663102,0.967741935483871,1.6756272401433694,"Activity_bin=Low, Sleep Disorder=None",BMI Category=Normal
0.08823529411764706,0.8461538461538463,1.6743996743996745,"Steps_bin=Low, Stress_bin=High",Gender=Male
0.2620320855614973,0.9799999999999999,1.6736073059360728,"Age_bin=Middle, BMI Category=Normal",SleepDuration_bin=Long
0.27540106951871657,0.8046875,1.6719618055555556,"Gender=Female, Stress_bin=Low",Quality_bin=Good
0.446524064171123,0.9653179190751445,1.671430100620852,"Sleep Disorder=None, SleepDuration_bin=Long",BMI Category=Normal
0.3716577540106952,0.8034682080924855,1.6694283879254979,"Sleep Disorder=None, SleepDuration_bin=Long",Quality_bin=Good
0.21657754010695188,0.9759036144578314,1.6666116520878034,"Sleep Disorder=None, Stress_bin=Low",SleepDuration_bin=Long
